timestamp,symbol,open,high,low,close,weighted_price,volume
2017-10-03 09:45:00+00,XRPUSD,0.20,0.20,0.20,0.20,0.20,43174.09509997
2017-10-03 10:00:00+00,XRPUSD,0.20,0.20,0.20,0.20,0.20,450932.33964385
2017-10-03 10:15:00+00,XRPUSD,0.20,0.20,0.20,0.20,0.20,131909.09336000
2017-10-03 10:30:00+00,XRPUSD,0.20,0.20,0.20,0.20,0.20,68401.28161188
2017-10-03 10:45:00+00,XRPUSD,0.20,0.20,0.20,0.20,0.20,131375.30628284
2017-10-03 11:00:00+00,XRPUSD,0.20,0.20,0.20,0.20,0.20,120601.28168702
2017-10-03 11:15:00+00,XRPUSD,0.20,0.20,0.20,0.20,0.20,2620.56032629
2017-10-03 11:30:00+00,XRPUSD,0.20,0.20,0.20,0.20,0.20,32671.37723144
2017-10-03 11:45:00+00,XRPUSD,0.20,0.20,0.20,0.20,0.20,232359.06670858
2017-10-03 12:00:00+00,XRPUSD,0.20,0.20,0.20,0.20,0.20,38456.75927172
2017-10-03 12:15:00+00,XRPUSD,0.20,0.20,0.20,0.20,0.20,18449.72338762
2017-10-03 12:30:00+00,XRPUSD,0.20,0.20,0.20,0.20,0.20,37608.11256527
2017-10-03 12:45:00+00,XRPUSD,0.20,0.20,0.20,0.20,0.20,45263.21033400
2017-10-03 13:00:00+00,XRPUSD,0.20,0.20,0.20,0.20,0.20,116443.16735004
2017-10-03 13:15:00+00,XRPUSD,0.20,0.20,0.20,0.20,0.20,46342.69561398
2017-10-03 13:30:00+00,XRPUSD,0.20,0.20,0.20,0.20,0.20,89333.80113886
2017-10-03 13:45:00+00,XRPUSD,0.20,0.20,0.20,0.20,0.20,100410.70443054
2017-10-03 14:00:00+00,XRPUSD,0.20,0.20,0.20,0.20,0.20,158251.56373907
2017-10-03 14:15:00+00,XRPUSD,0.20,0.20,0.20,0.20,0.20,6048.66225243
2017-10-03 14:30:00+00,XRPUSD,0.20,0.20,0.20,0.20,0.20,18680.29460724
2017-10-03 14:45:00+00,XRPUSD,0.20,0.20,0.20,0.20,0.20,18799.10051899
2017-10-03 15:00:00+00,XRPUSD,0.20,0.20,0.20,0.20,0.20,48449.79812673
2017-10-03 15:15:00+00,XRPUSD,0.20,0.20,0.20,0.20,0.20,12908.47778559
2017-10-03 15:30:00+00,XRPUSD,0.20,0.20,0.20,0.20,0.20,12179.92210203
2017-10-03 15:45:00+00,XRPUSD,0.20,0.20,0.20,0.20,0.20,10865.63446582
2017-10-03 16:00:00+00,XRPUSD,0.20,0.20,0.20,0.20,0.20,34875.34174558
2017-10-03 16:15:00+00,XRPUSD,0.20,0.20,0.20,0.20,0.20,119192.27823661
2017-10-03 16:30:00+00,XRPUSD,0.20,0.20,0.20,0.20,0.20,124560.58693021
2017-10-03 16:45:00+00,XRPUSD,0.20,0.20,0.20,0.20,0.20,68048.65140700
2017-10-03 17:00:00+00,XRPUSD,0.20,0.20,0.20,0.20,0.20,50779.51048440
2017-10-03 17:15:00+00,XRPUSD,0.20,0.20,0.20,0.20,0.20,1693.95139000
2017-10-03 17:30:00+00,XRPUSD,0.20,0.20,0.20,0.20,0.20,6929.22400789
2017-10-03 17:45:00+00,XRPUSD,0.20,0.20,0.20,0.20,0.20,51460.93063375
2017-10-03 18:00:00+00,XRPUSD,0.20,0.20,0.20,0.20,0.20,6139.21395566
2017-10-03 18:15:00+00,XRPUSD,0.20,0.20,0.20,0.20,0.20,172834.35902400
2017-10-03 18:30:00+00,XRPUSD,0.20,0.20,0.20,0.20,0.20,259029.54458012
2017-10-03 18:45:00+00,XRPUSD,0.20,0.20,0.20,0.20,0.20,124928.65240538
2017-10-03 19:00:00+00,XRPUSD,0.20,0.20,0.20,0.20,0.20,30472.15691038
2017-10-03 19:15:00+00,XRPUSD,0.20,0.20,0.20,0.20,0.20,88653.10405427
2017-10-03 19:30:00+00,XRPUSD,0.20,0.20,0.20,0.20,0.20,18602.64639022
2017-10-03 19:45:00+00,XRPUSD,0.20,0.20,0.20,0.20,0.20,37817.00677327
2017-10-03 20:00:00+00,XRPUSD,0.20,0.20,0.20,0.20,0.20,11708.23452324
2017-10-03 20:15:00+00,XRPUSD,0.20,0.20,0.20,0.20,0.20,69128.99165500
2017-10-03 20:30:00+00,XRPUSD,0.20,0.20,0.20,0.20,0.20,13698.40677912
2017-10-03 20:45:00+00,XRPUSD,0.20,0.20,0.20,0.20,0.20,30637.24865284
2017-10-03 21:00:00+00,XRPUSD,0.20,0.20,0.20,0.20,0.20,59251.42365550
2017-10-03 21:15:00+00,XRPUSD,0.20,0.20,0.20,0.20,0.20,23300.03483000
2017-10-03 21:30:00+00,XRPUSD,0.20,0.20,0.20,0.20,0.20,63515.64455834
2017-10-03 21:45:00+00,XRPUSD,0.20,0.20,0.20,0.20,0.20,109172.64891442
2017-10-03 22:00:00+00,XRPUSD,0.20,0.20,0.20,0.20,0.20,74550.84851770
2017-10-03 22:15:00+00,XRPUSD,0.20,0.20,0.20,0.20,0.20,14085.00991452
2017-10-03 22:30:00+00,XRPUSD,0.20,0.20,0.20,0.20,0.20,23545.36603545
