timestamp,symbol,open,high,low,close,weighted_price,volume
2017-10-09 07:45:00+00,ETHUSD,304.21,305.34,304.21,305.01,304.63,384.55600474
2017-10-09 08:00:00+00,ETHUSD,305.09,305.21,304.59,304.90,304.90,306.96742353
2017-10-09 08:15:00+00,ETHUSD,304.90,305.17,304.50,305.12,304.85,548.31127324
2017-10-09 08:30:00+00,ETHUSD,305.05,305.26,304.85,305.01,305.01,607.98296251
2017-10-09 08:45:00+00,ETHUSD,305.01,305.08,304.50,304.51,304.67,378.81794309
2017-10-09 09:00:00+00,ETHUSD,304.50,304.60,303.89,304.41,304.20,770.62687944
2017-10-09 09:15:00+00,ETHUSD,304.31,304.79,303.89,304.11,304.41,503.96960972
2017-10-09 09:30:00+00,ETHUSD,304.18,304.80,303.88,304.74,304.54,1091.00394968
2017-10-09 09:45:00+00,ETHUSD,304.73,305.35,304.47,305.05,304.76,764.55336114
2017-10-09 10:00:00+00,ETHUSD,304.92,305.34,304.35,304.81,304.88,241.73313307
2017-10-09 10:15:00+00,ETHUSD,304.83,306.74,304.68,306.60,306.00,1314.74604419
2017-10-09 10:30:00+00,ETHUSD,306.35,307.00,306.20,306.30,306.55,770.65673149
2017-10-09 10:45:00+00,ETHUSD,306.28,306.83,305.70,305.94,306.13,524.12757021
2017-10-09 11:00:00+00,ETHUSD,305.84,306.55,305.77,306.36,306.26,651.45519496
2017-10-09 11:15:00+00,ETHUSD,306.28,307.00,306.06,306.95,306.49,993.52902891
2017-10-09 11:30:00+00,ETHUSD,306.72,306.99,305.07,305.51,306.13,986.28412426
2017-10-09 11:45:00+00,ETHUSD,305.44,305.50,305.03,305.41,305.27,602.88947703
2017-10-09 12:00:00+00,ETHUSD,305.46,305.80,305.10,305.53,305.49,316.21001876
2017-10-09 12:15:00+00,ETHUSD,305.53,305.85,304.67,305.34,305.26,876.37093941
2017-10-09 12:30:00+00,ETHUSD,305.31,305.46,303.94,304.87,304.54,1416.41508871
2017-10-09 12:45:00+00,ETHUSD,304.52,305.16,304.12,304.45,304.60,827.28506292
2017-10-09 13:00:00+00,ETHUSD,304.46,305.08,304.00,304.31,304.38,1063.87703795
2017-10-09 13:15:00+00,ETHUSD,304.05,305.51,304.00,304.65,304.78,723.13070455
2017-10-09 13:30:00+00,ETHUSD,304.78,304.85,302.60,303.93,303.62,2690.84063536
2017-10-09 13:45:00+00,ETHUSD,303.93,304.31,303.50,303.62,303.80,958.51413347
2017-10-09 14:00:00+00,ETHUSD,303.50,304.59,301.51,304.57,302.98,4371.23591905
2017-10-09 14:15:00+00,ETHUSD,304.55,304.89,304.10,304.10,304.51,2083.61998448
2017-10-09 14:30:00+00,ETHUSD,304.10,304.11,300.00,300.81,301.83,9959.18642284
2017-10-09 14:45:00+00,ETHUSD,300.87,300.93,298.31,300.10,300.03,4111.47351227
2017-10-09 15:00:00+00,ETHUSD,300.08,300.08,298.03,298.03,298.65,3996.69924023
2017-10-09 15:15:00+00,ETHUSD,298.03,298.27,296.74,298.16,297.59,4765.22342993
2017-10-09 15:30:00+00,ETHUSD,298.20,300.43,298.02,299.51,299.55,5649.65295810
2017-10-09 15:45:00+00,ETHUSD,299.51,300.37,298.82,298.82,299.49,995.32640150
2017-10-09 16:00:00+00,ETHUSD,298.82,298.89,297.59,298.50,298.47,1185.44322566
2017-10-09 16:15:00+00,ETHUSD,298.49,298.91,298.00,298.58,298.48,764.72449334
2017-10-09 16:30:00+00,ETHUSD,298.63,300.21,297.68,299.00,298.95,1556.39343965
2017-10-09 16:45:00+00,ETHUSD,298.89,299.50,298.56,299.17,299.19,1261.04038871
2017-10-09 17:00:00+00,ETHUSD,299.01,299.22,297.29,297.32,298.15,1048.45810185
2017-10-09 17:15:00+00,ETHUSD,297.35,297.96,294.57,294.83,295.51,5339.20661031
2017-10-09 17:30:00+00,ETHUSD,294.88,295.60,294.11,294.69,294.79,2871.89368672
2017-10-09 17:45:00+00,ETHUSD,294.78,296.10,293.00,293.00,294.00,3630.49380223
2017-10-09 18:00:00+00,ETHUSD,293.02,293.40,291.80,292.68,292.69,4769.60002987
2017-10-09 18:15:00+00,ETHUSD,292.68,294.27,292.56,293.82,293.45,1038.22069759
2017-10-09 18:30:00+00,ETHUSD,293.69,295.27,292.71,292.71,294.19,2278.17369737
2017-10-09 18:45:00+00,ETHUSD,292.85,293.02,291.10,291.53,292.07,2364.26747364
2017-10-09 19:00:00+00,ETHUSD,291.52,292.14,290.02,290.02,291.03,4313.37028025
2017-10-09 19:15:00+00,ETHUSD,290.02,290.16,287.20,288.05,288.82,5983.40348124
2017-10-09 19:30:00+00,ETHUSD,287.92,289.28,287.03,289.01,287.61,3991.95076430
2017-10-09 19:45:00+00,ETHUSD,289.06,292.55,287.20,291.72,288.69,4422.15729304
2017-10-09 20:00:00+00,ETHUSD,292.03,299.71,292.00,295.95,296.43,10451.81970223
2017-10-09 20:15:00+00,ETHUSD,295.91,297.90,292.00,297.86,295.18,5211.38399746
2017-10-09 20:30:00+00,ETHUSD,297.85,298.15,295.01,295.81,296.69,1802.62692321
2017-10-09 20:45:00+00,ETHUSD,295.81,296.00,293.97,294.37,295.09,2191.51606446
2017-10-09 21:00:00+00,ETHUSD,294.46,295.28,293.00,294.25,294.04,1460.73017415
2017-10-09 21:15:00+00,ETHUSD,294.26,295.15,293.99,294.81,294.41,962.08173516
2017-10-09 21:30:00+00,ETHUSD,294.81,297.63,294.81,297.45,296.55,782.42450619
2017-10-09 21:45:00+00,ETHUSD,297.33,299.32,297.26,298.66,298.71,2413.84506172
2017-10-09 23:00:00+00,ETHUSD,297.59,298.19,296.21,296.37,297.38,860.23383986
2017-10-09 23:15:00+00,ETHUSD,296.59,297.03,295.73,295.81,296.46,553.11785455
2017-10-09 23:30:00+00,ETHUSD,295.86,297.02,295.44,296.35,296.13,947.70105935
2017-10-09 23:45:00+00,ETHUSD,296.35,297.68,296.04,297.35,296.63,803.46823275
2017-10-10 00:00:00+00,ETHUSD,297.43,298.45,296.82,296.82,297.81,513.73332447
2017-10-10 00:15:00+00,ETHUSD,296.80,296.80,294.86,296.65,295.65,1174.64853002
2017-10-10 00:30:00+00,ETHUSD,296.34,296.65,295.63,296.14,296.12,627.92175103
2017-10-10 00:45:00+00,ETHUSD,296.16,297.06,295.83,296.28,296.41,1084.33974751
2017-10-10 01:00:00+00,ETHUSD,296.16,296.56,293.73,294.20,294.70,1191.14860889
2017-10-10 01:15:00+00,ETHUSD,294.14,294.28,292.72,293.19,293.29,1451.67371914
2017-10-10 01:30:00+00,ETHUSD,293.01,294.83,292.57,294.72,293.78,1285.76604204
2017-10-10 01:45:00+00,ETHUSD,294.81,296.95,294.75,296.29,296.12,1002.55618670
2017-10-10 02:00:00+00,ETHUSD,296.31,297.00,295.49,296.45,296.13,1364.05290667
2017-10-10 02:15:00+00,ETHUSD,296.32,297.99,296.01,296.30,297.00,792.32341897
2017-10-10 02:30:00+00,ETHUSD,296.20,296.28,294.60,296.17,295.45,663.57349105
2017-10-10 02:45:00+00,ETHUSD,296.40,297.64,295.82,296.96,296.92,717.92403690
2017-10-10 03:00:00+00,ETHUSD,297.08,297.36,296.01,296.01,296.83,1105.04189763
2017-10-10 03:15:00+00,ETHUSD,296.01,296.67,295.11,296.09,295.94,612.62097983
2017-10-10 03:30:00+00,ETHUSD,296.02,297.93,295.62,297.79,297.07,642.26148830
2017-10-10 03:45:00+00,ETHUSD,297.78,299.00,297.26,298.36,298.11,1235.45053165
2017-10-10 04:00:00+00,ETHUSD,298.26,298.58,297.10,297.48,297.79,558.75339427
2017-10-10 04:15:00+00,ETHUSD,297.43,297.43,296.10,296.93,296.69,416.17258894
2017-10-10 04:30:00+00,ETHUSD,296.77,297.67,296.76,296.80,297.12,137.22226415
2017-10-10 04:45:00+00,ETHUSD,296.80,297.70,296.78,297.09,297.20,289.69001428
2017-10-10 05:00:00+00,ETHUSD,297.09,297.24,296.30,297.19,297.02,448.53889330
2017-10-10 05:15:00+00,ETHUSD,297.30,299.50,297.20,298.98,298.28,1190.88266993
2017-10-10 05:30:00+00,ETHUSD,298.88,299.82,298.85,299.42,299.32,610.85673951
2017-10-10 05:45:00+00,ETHUSD,299.17,300.39,298.81,300.39,299.61,754.79471819
2017-10-10 06:00:00+00,ETHUSD,300.41,300.84,299.98,300.16,300.55,910.07938190
2017-10-10 06:15:00+00,ETHUSD,300.14,300.52,299.78,300.30,300.29,161.08733688
2017-10-10 06:30:00+00,ETHUSD,300.30,300.33,298.57,298.73,299.66,515.65786842
2017-10-10 06:45:00+00,ETHUSD,298.80,299.58,298.02,298.36,298.76,817.53640366
2017-10-10 07:00:00+00,ETHUSD,298.67,299.10,296.52,296.91,297.81,1160.26931435
2017-10-10 07:15:00+00,ETHUSD,296.80,297.30,295.85,297.06,296.53,1255.53278908
2017-10-10 07:30:00+00,ETHUSD,296.86,297.35,296.57,297.30,297.12,334.42263489
2017-10-10 07:45:00+00,ETHUSD,297.30,297.57,296.17,296.50,297.22,1056.34893557
2017-10-10 08:00:00+00,ETHUSD,296.50,297.80,295.40,297.66,296.72,884.32234040
2017-10-10 08:15:00+00,ETHUSD,297.68,298.74,297.10,298.06,298.03,619.16935061
2017-10-10 08:30:00+00,ETHUSD,298.19,299.00,297.83,298.24,298.60,643.30838923
2017-10-10 08:45:00+00,ETHUSD,298.21,298.83,297.00,297.15,298.08,439.88424890
2017-10-10 09:00:00+00,ETHUSD,297.01,298.12,296.91,297.83,297.39,438.88577528
2017-10-10 09:15:00+00,ETHUSD,297.82,298.50,297.50,297.56,298.08,451.90413319
2017-10-10 09:30:00+00,ETHUSD,297.57,298.77,297.00,298.69,297.83,580.60920952
2017-10-10 09:45:00+00,ETHUSD,298.70,299.00,298.00,298.60,298.58,675.70180840
2017-10-10 10:00:00+00,ETHUSD,298.60,300.00,298.02,299.60,299.14,991.03902082
2017-10-10 10:15:00+00,ETHUSD,299.60,299.80,297.99,299.49,298.91,925.43308258
2017-10-10 10:30:00+00,ETHUSD,299.60,302.00,299.48,301.01,300.67,2861.47720872
2017-10-10 10:45:00+00,ETHUSD,301.04,301.05,299.70,299.86,300.32,557.29501016
2017-10-10 11:00:00+00,ETHUSD,299.83,300.57,299.50,299.65,299.97,813.01205519
2017-10-10 11:15:00+00,ETHUSD,299.74,300.19,299.58,300.18,299.89,208.05662259
2017-10-10 11:30:00+00,ETHUSD,300.12,300.12,299.39,299.73,299.70,311.33241418
2017-10-10 11:45:00+00,ETHUSD,299.76,299.76,298.56,298.96,298.95,341.04883175
2017-10-10 12:00:00+00,ETHUSD,298.73,299.99,298.68,299.52,299.32,546.75845642
2017-10-10 12:15:00+00,ETHUSD,299.50,301.32,299.48,300.96,300.38,419.57914137
2017-10-10 12:30:00+00,ETHUSD,300.96,301.42,300.34,301.10,300.99,873.00403393
2017-10-10 12:45:00+00,ETHUSD,301.10,303.61,301.00,303.58,302.15,2471.78101539
2017-10-10 13:00:00+00,ETHUSD,303.35,303.66,301.85,303.45,302.75,1195.91907941
2017-10-10 13:15:00+00,ETHUSD,303.33,304.12,302.32,304.10,303.15,2539.87702540
2017-10-10 13:30:00+00,ETHUSD,304.01,304.49,302.88,303.45,303.72,1919.71372366
2017-10-10 13:45:00+00,ETHUSD,303.45,304.70,303.38,304.39,304.03,1322.66755444
2017-10-10 14:00:00+00,ETHUSD,304.27,304.70,303.90,304.00,304.15,1920.42535015
2017-10-10 14:15:00+00,ETHUSD,303.90,304.00,302.61,303.80,303.19,1354.82759817
2017-10-10 14:30:00+00,ETHUSD,303.69,304.12,302.80,303.32,303.34,1252.20846558
2017-10-10 14:45:00+00,ETHUSD,303.33,304.68,303.01,304.61,303.65,566.86148919
2017-10-10 15:00:00+00,ETHUSD,304.61,304.70,303.74,304.24,304.23,772.66793234
2017-10-10 15:15:00+00,ETHUSD,304.25,304.26,303.54,304.18,303.95,447.15458878
2017-10-10 15:30:00+00,ETHUSD,304.19,304.97,303.92,304.69,304.68,1345.96630199
2017-10-10 15:45:00+00,ETHUSD,304.75,305.00,304.29,304.43,304.71,839.28911843
2017-10-10 16:00:00+00,ETHUSD,304.60,304.97,304.23,304.25,304.58,1386.64842190
2017-10-10 16:15:00+00,ETHUSD,304.24,304.66,304.01,304.65,304.48,989.80817352
2017-10-10 16:30:00+00,ETHUSD,304.87,305.00,304.55,304.78,304.88,894.55639101
2017-10-10 16:45:00+00,ETHUSD,304.82,307.00,304.71,306.98,305.59,3304.00905653
2017-10-10 17:00:00+00,ETHUSD,306.99,307.00,305.10,305.12,306.31,1452.48851745
2017-10-10 17:15:00+00,ETHUSD,305.12,305.20,301.75,302.03,303.31,1555.48333180
2017-10-10 17:30:00+00,ETHUSD,302.04,303.82,301.10,301.78,302.54,1013.95784814
2017-10-10 17:45:00+00,ETHUSD,301.50,302.87,301.22,302.16,301.89,1500.28778030
2017-10-10 18:00:00+00,ETHUSD,302.30,303.14,301.95,302.23,302.53,1731.10164777
2017-10-10 18:15:00+00,ETHUSD,302.23,302.48,301.60,301.85,302.04,866.52999230
2017-10-10 18:30:00+00,ETHUSD,301.86,303.23,301.03,302.78,302.14,1864.15137358
2017-10-10 18:45:00+00,ETHUSD,302.81,303.09,301.35,302.36,302.60,1209.48325237
2017-10-10 19:00:00+00,ETHUSD,302.59,303.49,301.85,302.34,302.91,1255.67018384
2017-10-10 19:15:00+00,ETHUSD,302.39,302.99,301.45,301.80,302.41,1288.33686099
2017-10-10 19:30:00+00,ETHUSD,301.76,301.95,300.00,300.51,301.13,3320.44377725
2017-10-10 19:45:00+00,ETHUSD,300.51,300.66,299.62,299.63,300.33,1908.63674562
2017-10-10 20:00:00+00,ETHUSD,299.63,300.52,299.62,300.35,299.98,1402.11852846
2017-10-10 20:15:00+00,ETHUSD,300.35,300.35,299.45,299.61,299.64,804.46756823
2017-10-10 20:30:00+00,ETHUSD,299.62,300.61,299.31,300.00,300.07,699.03280260
2017-10-10 20:45:00+00,ETHUSD,300.18,301.16,300.01,300.56,300.71,675.44880734
2017-10-10 21:00:00+00,ETHUSD,300.61,301.86,300.50,300.89,301.15,977.62232088
2017-10-10 21:15:00+00,ETHUSD,301.05,302.09,300.89,301.13,301.53,796.39361976
2017-10-10 21:30:00+00,ETHUSD,301.12,301.55,300.50,301.49,300.91,768.85424363
2017-10-10 21:45:00+00,ETHUSD,301.50,301.89,300.50,300.50,301.00,624.64750592
2017-10-10 22:00:00+00,ETHUSD,300.50,300.83,299.56,300.11,300.42,1360.58307963
2017-10-10 22:15:00+00,ETHUSD,300.32,300.40,299.52,299.60,299.88,1006.32872098
2017-10-10 22:30:00+00,ETHUSD,299.61,299.79,298.14,298.37,299.24,4550.39649967
2017-10-10 22:45:00+00,ETHUSD,298.38,299.00,298.00,298.92,298.51,1136.83187508
2017-10-10 23:00:00+00,ETHUSD,298.88,300.66,298.79,299.19,299.49,2175.11044189
2017-10-10 23:15:00+00,ETHUSD,298.88,298.90,297.00,297.99,297.95,2149.86393827
2017-10-10 23:30:00+00,ETHUSD,297.98,299.66,297.91,299.07,299.02,1586.84698086
2017-10-10 23:45:00+00,ETHUSD,298.88,299.32,297.88,299.32,298.44,1006.88155649
2017-10-11 00:00:00+00,ETHUSD,299.32,301.49,299.32,301.40,300.84,1206.40153595
2017-10-11 00:15:00+00,ETHUSD,301.40,303.00,301.26,302.02,302.07,1456.04142485
2017-10-11 00:30:00+00,ETHUSD,301.98,302.00,300.80,300.86,301.52,1022.72143364
2017-10-11 00:45:00+00,ETHUSD,300.80,301.24,299.17,299.77,300.29,1884.63656300
2017-10-11 01:00:00+00,ETHUSD,299.90,301.35,299.90,300.69,300.84,640.75187758
2017-10-11 01:15:00+00,ETHUSD,300.70,301.66,300.47,301.31,300.94,692.55059073
2017-10-11 01:30:00+00,ETHUSD,301.30,301.30,298.97,300.31,300.20,1033.05065799
2017-10-11 01:45:00+00,ETHUSD,300.31,300.62,299.56,300.57,299.91,542.57373159
2017-10-11 02:00:00+00,ETHUSD,300.72,301.20,300.37,301.11,300.91,311.63850756
2017-10-11 02:15:00+00,ETHUSD,301.06,302.68,301.06,302.68,301.61,827.12610782
2017-10-11 02:30:00+00,ETHUSD,302.60,302.60,300.49,300.81,301.58,1937.80727511
2017-10-11 02:45:00+00,ETHUSD,301.09,302.32,300.65,301.43,301.45,803.34072351
2017-10-11 03:00:00+00,ETHUSD,301.47,302.90,300.36,302.55,301.99,1040.02090180
2017-10-11 03:15:00+00,ETHUSD,302.50,302.55,300.53,300.61,301.44,858.58874509
2017-10-11 03:30:00+00,ETHUSD,300.76,302.10,300.44,301.07,300.96,781.60552578
2017-10-11 03:45:00+00,ETHUSD,301.14,301.44,300.55,300.75,301.08,534.48098089
2017-10-11 04:00:00+00,ETHUSD,300.71,301.34,300.03,300.27,300.74,794.46325539
2017-10-11 04:15:00+00,ETHUSD,300.27,300.51,299.41,300.47,299.97,941.82899311
2017-10-11 04:30:00+00,ETHUSD,300.49,301.36,300.04,301.00,300.95,594.76858594
2017-10-11 04:45:00+00,ETHUSD,301.00,301.67,300.78,301.46,301.30,874.14454671
2017-10-11 05:00:00+00,ETHUSD,301.32,301.66,300.58,300.62,301.10,654.86555228
2017-10-11 05:15:00+00,ETHUSD,300.30,301.02,300.15,301.01,300.79,713.22788634
2017-10-11 05:30:00+00,ETHUSD,301.03,301.81,300.56,301.81,301.39,922.47643564
2017-10-11 05:45:00+00,ETHUSD,301.85,302.00,301.50,301.76,301.86,701.28530173
2017-10-11 06:00:00+00,ETHUSD,301.76,303.00,301.61,302.32,302.28,1506.95796012
2017-10-11 06:15:00+00,ETHUSD,302.21,302.24,301.71,302.11,301.95,1239.15058886
2017-10-11 06:30:00+00,ETHUSD,301.88,302.20,301.57,301.89,302.02,471.94723167
2017-10-11 06:45:00+00,ETHUSD,301.88,302.02,301.35,301.44,301.61,732.63888011
2017-10-11 07:00:00+00,ETHUSD,301.47,302.79,301.34,302.79,302.32,1123.16330220
2017-10-11 07:15:00+00,ETHUSD,302.71,302.71,301.00,301.10,301.82,716.75600997
2017-10-11 07:30:00+00,ETHUSD,301.16,301.23,300.50,301.14,300.85,597.23393871
2017-10-11 07:45:00+00,ETHUSD,301.00,301.91,301.00,301.70,301.46,532.39466406
2017-10-11 08:00:00+00,ETHUSD,301.70,302.23,301.62,302.01,301.89,413.70216339
2017-10-11 08:15:00+00,ETHUSD,302.01,302.02,301.22,301.90,301.70,426.58215865
2017-10-11 08:30:00+00,ETHUSD,301.55,301.79,301.12,301.42,301.43,369.19455085
2017-10-11 08:45:00+00,ETHUSD,301.43,301.47,299.99,301.05,300.30,2312.03950562
2017-10-11 09:00:00+00,ETHUSD,301.06,301.06,299.05,299.52,299.80,2116.14111669
2017-10-11 09:15:00+00,ETHUSD,299.52,299.97,298.45,298.96,299.08,3366.99542803
2017-10-11 09:30:00+00,ETHUSD,299.28,299.28,297.21,297.22,298.10,3344.84800018
2017-10-11 09:45:00+00,ETHUSD,297.21,298.01,296.60,297.24,296.97,3648.64392090
2017-10-11 10:00:00+00,ETHUSD,297.58,299.18,297.57,299.01,298.65,1017.00608640
2017-10-11 10:15:00+00,ETHUSD,299.17,299.64,298.33,298.65,299.04,935.82845804
2017-10-11 10:30:00+00,ETHUSD,298.65,299.16,298.13,298.92,298.68,848.07431894
2017-10-11 10:45:00+00,ETHUSD,299.02,299.77,298.50,299.76,298.87,746.66849879
2017-10-11 11:00:00+00,ETHUSD,299.78,300.32,299.02,299.34,299.54,456.27547557
2017-10-11 11:15:00+00,ETHUSD,299.28,300.41,299.12,299.57,299.66,1938.40676582
2017-10-11 11:30:00+00,ETHUSD,299.70,300.42,299.43,300.38,300.13,808.44678321
2017-10-11 11:45:00+00,ETHUSD,300.24,301.00,299.68,300.45,300.50,1596.80205887
2017-10-11 12:00:00+00,ETHUSD,300.39,302.05,300.37,301.29,301.21,1556.50130402
2017-10-11 12:15:00+00,ETHUSD,300.93,301.93,300.53,301.47,301.26,1791.35911018
2017-10-11 12:30:00+00,ETHUSD,301.62,302.21,300.13,300.22,301.33,1244.33935810
2017-10-11 12:45:00+00,ETHUSD,300.60,301.81,300.18,300.90,300.85,1463.37110752
2017-10-11 13:00:00+00,ETHUSD,300.39,302.10,300.14,301.55,301.36,1088.31093156
2017-10-11 13:15:00+00,ETHUSD,301.59,302.17,301.07,301.07,301.69,933.16925518
2017-10-11 13:30:00+00,ETHUSD,301.01,301.97,299.94,300.69,300.60,2468.90223769
2017-10-11 13:45:00+00,ETHUSD,300.68,300.77,299.49,300.29,299.91,3130.62898777
2017-10-11 14:00:00+00,ETHUSD,300.13,301.45,299.99,300.87,300.72,1082.99769720
2017-10-11 14:15:00+00,ETHUSD,300.80,301.31,299.95,300.14,300.53,2592.68478268
2017-10-11 14:30:00+00,ETHUSD,300.14,300.74,299.50,299.73,299.78,4224.99214189
2017-10-11 14:45:00+00,ETHUSD,299.37,299.55,298.63,299.49,299.17,2901.67622802
2017-10-11 15:00:00+00,ETHUSD,299.42,300.14,299.00,299.93,299.48,1128.38463333
2017-10-11 15:15:00+00,ETHUSD,300.08,301.00,299.61,300.76,300.54,1167.19765569
2017-10-11 15:30:00+00,ETHUSD,300.61,300.73,299.10,299.43,299.81,1249.32031514
2017-10-11 15:45:00+00,ETHUSD,299.43,300.38,299.43,300.02,299.98,813.05870241
2017-10-11 16:00:00+00,ETHUSD,300.02,300.58,299.65,299.66,300.09,1066.03900296
2017-10-11 16:15:00+00,ETHUSD,299.56,300.23,299.49,299.96,299.74,365.31493059
2017-10-11 16:30:00+00,ETHUSD,299.97,300.65,299.81,300.22,300.15,299.43965491
2017-10-11 16:45:00+00,ETHUSD,300.23,300.95,300.16,300.33,300.38,280.48257104
2017-10-11 17:00:00+00,ETHUSD,300.33,300.98,300.13,300.38,300.49,692.94791481
2017-10-11 17:15:00+00,ETHUSD,300.37,300.64,299.85,300.46,300.19,353.87156842
2017-10-11 17:30:00+00,ETHUSD,300.37,301.00,300.01,300.51,300.59,364.34503938
2017-10-11 17:45:00+00,ETHUSD,300.50,300.98,300.41,300.56,300.57,345.50576414
2017-10-11 18:00:00+00,ETHUSD,300.63,300.63,300.00,300.39,300.40,853.68381973
2017-10-11 18:15:00+00,ETHUSD,300.33,300.99,300.33,300.72,300.62,588.98850871
2017-10-11 18:30:00+00,ETHUSD,300.73,305.88,300.71,302.84,303.26,9191.02728333
2017-10-11 18:45:00+00,ETHUSD,302.83,303.40,302.10,303.15,302.71,1093.86260363
2017-10-11 19:00:00+00,ETHUSD,303.20,306.55,303.11,303.99,304.99,4655.21326697
2017-10-11 19:15:00+00,ETHUSD,304.00,304.42,303.19,303.42,303.66,1105.15508763
2017-10-11 19:30:00+00,ETHUSD,303.41,303.85,302.50,302.99,303.25,728.17231326
2017-10-11 19:45:00+00,ETHUSD,302.53,303.01,302.50,302.51,302.80,1058.83239562
2017-10-11 20:00:00+00,ETHUSD,302.51,303.21,302.45,302.54,302.64,870.37252871
2017-10-11 20:15:00+00,ETHUSD,302.54,302.79,302.30,302.60,302.54,867.93258980
2017-10-11 20:30:00+00,ETHUSD,302.60,303.02,302.19,302.30,302.44,369.05524419
2017-10-11 20:45:00+00,ETHUSD,302.30,302.95,302.10,302.13,302.37,493.43899889
2017-10-11 21:00:00+00,ETHUSD,302.23,302.79,301.75,301.75,302.22,549.30158965
2017-10-11 21:15:00+00,ETHUSD,301.77,301.77,300.88,301.27,301.22,693.22202358
2017-10-11 21:30:00+00,ETHUSD,301.52,301.75,301.19,301.58,301.49,260.06910950
2017-10-11 21:45:00+00,ETHUSD,302.19,302.19,301.51,301.60,301.69,359.33671210
2017-10-11 22:00:00+00,ETHUSD,301.61,302.40,301.60,302.36,301.74,655.33825271
2017-10-11 22:15:00+00,ETHUSD,302.35,302.79,302.28,302.41,302.46,544.76602083
2017-10-11 22:30:00+00,ETHUSD,302.41,303.04,302.30,302.97,302.63,1653.59149413
2017-10-11 22:45:00+00,ETHUSD,302.95,303.17,302.34,302.43,302.93,521.57885582
2017-10-11 23:00:00+00,ETHUSD,302.57,303.81,302.40,302.87,302.94,314.45581842
2017-10-11 23:15:00+00,ETHUSD,303.19,303.99,302.81,303.32,303.52,1227.56901333
2017-10-11 23:30:00+00,ETHUSD,303.24,304.11,302.90,303.44,303.48,1026.86728066
2017-10-11 23:45:00+00,ETHUSD,303.41,303.76,302.93,303.52,303.40,1088.91714655
2017-10-12 00:00:00+00,ETHUSD,303.32,304.40,303.01,303.02,303.40,1272.64159540
2017-10-12 00:15:00+00,ETHUSD,303.00,303.92,303.00,303.03,303.45,616.27861116
2017-10-12 00:30:00+00,ETHUSD,303.23,303.73,302.82,303.49,303.38,1402.25774534
2017-10-12 00:45:00+00,ETHUSD,303.48,304.50,303.02,303.40,303.79,700.47634544
2017-10-12 01:00:00+00,ETHUSD,303.60,304.51,303.51,303.78,303.94,622.16158964
2017-10-12 01:15:00+00,ETHUSD,303.75,304.78,303.62,304.33,304.40,1229.11007970
2017-10-12 01:30:00+00,ETHUSD,304.41,304.78,304.05,304.24,304.54,1042.34240005
2017-10-12 01:45:00+00,ETHUSD,304.12,306.00,304.12,305.43,305.38,4838.49525980
2017-10-12 02:00:00+00,ETHUSD,305.64,307.40,305.41,307.37,306.41,4159.57238659
2017-10-12 02:15:00+00,ETHUSD,307.30,308.63,306.75,307.78,307.77,4000.46919495
2017-10-12 02:30:00+00,ETHUSD,307.83,308.48,307.00,307.47,307.67,1519.60683944
2017-10-12 02:45:00+00,ETHUSD,307.47,307.76,306.62,306.67,307.06,1394.12590285
2017-10-12 03:00:00+00,ETHUSD,306.66,307.15,306.02,306.23,306.57,1185.92441855
2017-10-12 03:15:00+00,ETHUSD,306.22,306.40,306.00,306.37,306.09,1188.21348478
2017-10-12 03:30:00+00,ETHUSD,306.38,307.81,306.17,306.77,306.89,1874.86582859
2017-10-12 03:45:00+00,ETHUSD,306.77,308.51,306.77,307.63,307.74,1206.66637206
2017-10-12 04:00:00+00,ETHUSD,307.59,308.23,307.31,308.17,307.83,2245.63758439
2017-10-12 04:15:00+00,ETHUSD,308.18,309.61,307.80,308.48,309.02,2889.47576772
2017-10-12 04:30:00+00,ETHUSD,308.49,309.10,308.20,308.75,308.66,1560.64433207
2017-10-12 04:45:00+00,ETHUSD,308.75,309.18,308.35,308.57,308.77,1881.10392428
2017-10-12 05:00:00+00,ETHUSD,308.58,309.02,308.05,308.95,308.59,1054.86214465
2017-10-12 05:15:00+00,ETHUSD,308.95,309.98,308.50,309.36,309.03,2797.99103287
2017-10-12 05:30:00+00,ETHUSD,309.45,310.01,308.54,308.65,309.67,2161.27755507
2017-10-12 05:45:00+00,ETHUSD,308.65,309.22,308.12,308.12,308.74,3391.81647553
2017-10-12 06:00:00+00,ETHUSD,308.13,308.96,308.10,308.23,308.34,1563.54676372
2017-10-12 06:15:00+00,ETHUSD,308.23,308.95,307.60,307.60,308.15,2175.36357475
2017-10-12 06:30:00+00,ETHUSD,307.60,307.95,306.51,306.94,307.40,2887.98945256
2017-10-12 06:45:00+00,ETHUSD,306.64,306.78,306.00,306.45,306.39,1987.32872623
2017-10-12 07:00:00+00,ETHUSD,306.47,307.30,305.80,307.14,306.47,1907.03837350
2017-10-12 07:15:00+00,ETHUSD,306.70,307.26,305.41,305.68,306.47,2475.44273873
2017-10-12 07:30:00+00,ETHUSD,305.69,305.70,304.97,305.35,305.29,1063.49092217
2017-10-12 07:45:00+00,ETHUSD,305.37,307.70,305.35,306.78,306.70,3449.74140572
2017-10-12 08:00:00+00,ETHUSD,306.78,308.08,304.50,306.38,306.58,3246.47794571
2017-10-12 08:15:00+00,ETHUSD,306.37,307.79,304.97,307.19,306.52,3215.20624091
